8828	send	0	1545730047.067639
8828	receive	0	1545730047.0679214
8851	send	1	1545730049.389902
8851	receive	1	1545730049.3901172
8855	receive	1	1545730049.3906376
8854	receive	1	1545730049.391145
8828	receive	1	1545730049.3947425
8852	receive	1	1545730049.4227228
8851	send	2	1545730054.0295231
8854	receive	2	1545730054.031216
8852	receive	2	1545730054.0353947
8855	receive	2	1545730054.0387414
8851	receive	2	1545730054.0438237
8828	receive	2	1545730054.0536838  
start to measure
8851	send	3	1545730065.6853366
8828	receive	3	1545730065.686224
8854	receive	3	1545730065.6862223
8852	receive	3	1545730065.690424
8855	receive	3	1545730065.694728
8851	receive	3	1545730065.698719
8828	send	4	1545730068.4914467
8855	receive	4	1545730068.4974012
8852	receive	4	1545730068.5013807
8851	receive	4	1545730068.5027413
8854	receive	4	1545730068.502748
8828	receive	4	1545730068.5096729
8852	send	5	1545730070.117703
8855	receive	5	1545730070.1235366
8851	receive	5	1545730070.1246321
8852	receive	5	1545730070.1285632
8828	receive	5	1545730070.1307485
8854	receive	5	1545730070.1307607
8854	send	6	1545730070.603801
8852	receive	6	1545730070.6088848
8851	receive	6	1545730070.61177
8828	receive	6	1545730070.6136703
8855	receive	6	1545730070.6147244
8854	receive	6	1545730070.6296713
8855	send	7	1545730082.0599124
8851	receive	7	1545730082.0621045
8855	receive	7	1545730082.0747242
8828	receive	7	1545730082.0747163
8852	receive	7	1545730082.0787165
8854	receive	7	1545730082.0936663
8851	send	8	1545730111.6578255
8854	receive	8	1545730111.6707249
8855	receive	8	1545730111.6728287
8852	receive	8	1545730111.6747298
8828	receive	8	1545730111.6776686
8851	receive	8	1545730111.6818676
8855	send	9	1545730122.8458064
8852	receive	9	1545730122.847836
8828	receive	9	1545730122.8478334
8854	receive	9	1545730122.8547597
8855	receive	9	1545730122.8627217
8851	receive	9	1545730122.854841
8854	send	10	1545730128.3200452
8852	receive	10	1545730128.322721
8851	receive	10	1545730128.3251274
8855	receive	10	1545730128.3267224
8854	receive	10	1545730128.3387182
8828	receive	10	1545730128.3387372
half end of measure
8851	send	11	1545730175.5554004
8854	receive	11	1545730175.557413
8855	receive	11	1545730175.5587723
8851	receive	11	1545730175.5555935
8852	receive	11	1545730175.5707238
8828	receive	11	1545730175.578727
8828	send	12	1545730184.0423875
8852	receive	12	1545730184.0435061
8851	receive	12	1545730184.0451663
8855	receive	12	1545730184.0467238
8854	receive	12	1545730184.0547478
8828	receive	12	1545730184.058721
8828	send	13	1545730200.0468924
8855	receive	13	1545730200.0487993
8852	receive	13	1545730200.0507228
8854	receive	13	1545730200.0507286
8828	receive	13	1545730200.0696723
8851	receive	13	1545730200.0707242
8855	send	14	1545730201.2017155
8851	receive	14	1545730201.203227
8854	receive	14	1545730201.203219
8855	receive	14	1545730201.2107263
8852	receive	14	1545730201.2117853
8828	receive	14	1545730201.2187333
8854	send	15	1545730202.8164895
8828	receive	15	1545730202.8215606
8852	receive	15	1545730202.8216782
8854	receive	15	1545730202.826737
8855	receive	15	1545730202.8296788
8851	receive	15	1545730202.8452744
8852	send	16	1545730205.9947417
8855	receive	16	1545730205.9965017
8828	receive	16	1545730206.0056763
8854	receive	16	1545730206.009217
8851	receive	16	1545730206.0113633
8852	receive	16	1545730206.0136778
8828	send	17	1545730225.646333
8855	receive	17	1545730225.6507287
8852	receive	17	1545730225.6547236
8828	receive	17	1545730225.6627378
8854	receive	17	1545730225.6728609
8851	receive	17	1545730225.677957
8854	send	18	1545730243.1645353
8851	receive	18	1545730243.1787317
8852	receive	18	1545730243.1787314
8854	receive	18	1545730243.186851
8828	receive	18	1545730243.1907182
8855	receive	18	1545730243.1933782
8852	send	19	1545730245.9734316
8828	receive	19	1545730245.9746678
8855	receive	19	1545730245.974751
8854	receive	19	1545730245.9798102
8851	receive	19	1545730245.9803474
8852	receive	19	1545730245.9907484
end of measure
start to measure
8854	send	20	1545730270.3708415
8855	receive	20	1545730270.3730786
8852	receive	20	1545730270.3747218
8851	receive	20	1545730270.3758001
8828	receive	20	1545730270.375806
8854	receive	20	1545730270.394748
8852	send	21	1545730273.601704
8854	receive	21	1545730273.6067195
8828	receive	21	1545730273.614734
8855	receive	21	1545730273.6176767
8852	receive	21	1545730273.6187294
8851	receive	21	1545730273.6307347
8851	send	22	1545730285.7892902
8855	receive	22	1545730285.7945805
8828	receive	22	1545730285.7945905
8854	receive	22	1545730285.8027256
8851	receive	22	1545730285.8096828
8852	receive	22	1545730285.81473
8855	send	23	1545730303.33591
8828	receive	23	1545730303.337265
8854	receive	23	1545730303.3373077
8851	receive	23	1545730303.3409607
8855	receive	23	1545730303.3361318
8852	receive	23	1545730303.356756
8855	send	24	1545730305.8112543
8852	receive	24	1545730305.8135374
8854	receive	24	1545730305.817665
8828	receive	24	1545730305.8185952
8855	receive	24	1545730305.8267226
8851	receive	24	1545730305.8397844
8852	send	25	1545730338.2857213
8855	receive	25	1545730338.287879
8828	receive	25	1545730338.287887
8854	receive	25	1545730338.2878807
8851	receive	25	1545730338.2936783
8852	receive	25	1545730338.304354
8851	send	26	1545730339.8336766
8854	receive	26	1545730339.8361628
8855	receive	26	1545730339.840486
8851	receive	26	1545730339.8507195
8852	receive	26	1545730339.8547375
8828	receive	26	1545730339.8547473
8854	send	27	1545730349.1577287
8852	receive	27	1545730349.1706026
8854	receive	27	1545730349.1756968
8851	receive	27	1545730349.1787238
8828	receive	27	1545730349.179338
8855	receive	27	1545730349.1843996
8852	send	28	1545730352.713533
8854	receive	28	1545730352.7295833
8855	receive	28	1545730352.7347322
8851	receive	28	1545730352.7376804
8852	receive	28	1545730352.738723
8828	receive	28	1545730352.7496786
8828	send	29	1545730355.0297709
8855	receive	29	1545730355.035445
8851	receive	29	1545730355.0360694
8852	receive	29	1545730355.0401964
8854	receive	29	1545730355.0455654
8828	receive	29	1545730355.051278
